,Unnamed: 0,ticker,fiscalDateEnding,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,otherCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,ebit,ebitda,netIncome,Unnamed: 0_was_missing,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date,future_return_1y
1292,1292,BIDU,2024-12-31,CNY,427780000000.0,168849000000,24832000000.0,24832000000.0,5989000000.0,10894000000.0,258931000000,2047000000.0,7702000000.0,7702000000.0,22586000000.0,102608000000.0,30515000000.0,144168000000,80953000000.0,41443000000.0,22408000000.0,63215000000.0,8276000000.0,51943000000.0,79324000000.0,17102000000.0,1557000000.0,263620000000,180073000000.0,263620000000.0,347875000,CNY,16110000000,34124000000,18014000000.0,18014000000.0,3917000000,7122000000.0,5515000000.0,12193000000,1358000000.0,2001000000.0,643000000.0,1952000000.0,6577000000,1619000000.0,4958000000.0,7220000000.0,9172000000,5192000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.05000305175781,2024-12-30,0.5750148730071214
1316,1316,BIIB,2024-12-31,USD,28049300000.0,7456800000,2375000000.0,2375000000.0,2460500000.0,1868800000.0,20592500000,2047000000.0,9691200000.0,9691200000.0,6478900000.0,0.0,752500000.0,11333300000,5528800000.0,424200000.0,1748600000.0,5804500000.0,334500000.0,4547200000.0,6630300000.0,2807700000.0,732300000.0,16716000000,19259800000.0,100000.0,146100000,USD,1871200000,2454700000,583500000.0,583500000.0,509000000,611900000.0,683500000.0,1362200000,-41500000.0,18500000.0,60000000.0,184000000.0,291500000,24800000.0,266700000.0,507700000.0,691700000,266700000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.19000244140625,2024-12-30,0.17451222470885464
715,715,CDNS,2024-12-31,USD,8974482000.0,4016079000,2644030000.0,2644030000.0,257711000.0,680460000.0,4958403000,2047000000.0,594734000.0,594734000.0,2378671000.0,140625000.0,293253000.0,4300904000,1370105000.0,5555000.0,0.0,2930799000.0,108893000.0,2476183000.0,2585076000.0,627137000.0,0.0,4673578000,5991868000.0,4181737000.0,274292000,USD,1135990000,1355981000,219991000.0,219991000.0,456875000,78550000.0,392026000.0,679115000,-2753000.0,27154000.0,29907000.0,53863000.0,436652000,96442000.0,340210000.0,466559000.0,520422000,340210000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.8599853515625,2024-12-30,0.04551786065963914
1340,1340,CHTR,2024-12-31,USD,150020000000.0,4233000000,459000000.0,459000000.0,1478040500.0,3097000000.0,145787000000,2047000000.0,68437000000.0,68437000000.0,29674000000.0,0.0,677000000.0,130313000000,13486000000.0,880000000.0,2835000000.0,116827000000.0,0.0,93206000000.0,95763000000.0,8666000000.0,4776000000.0,15587000000,-7750000000.0,8000000.0,145364000,USD,8854000000,13926000000,5072000000.0,5072000000.0,3454000000,2068000000.0,0.0,5400000000,-1274000000.0,0.0,1274000000.0,2168000000.0,2046000000,370000000.0,1676000000.0,3320000000.0,5488000000,1466000000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,343.17999267578125,2024-12-30,-0.3892417664874337
1100,1100,DDOG,2024-12-31,USD,5785339000.0,4911115000,1246983000.0,1246983000.0,1478040500.0,598919000.0,874224000,2047000000.0,3711000.0,3711000.0,360381000.0,2942076000.0,123137000.0,3070976000,1862713000.0,107731000.0,665993000.0,1208263000.0,228875000.0,979282000.0,1842180000.0,98497000.0,9383000.0,2714363000,30048000.0,3000.0,360940000,USD,593342000,737727000,144385000.0,144385000.0,9392000,59896000.0,316314000.0,583950000,39920000.0,42563000.0,2643000.0,29985000.0,53826000,8232000.0,45594000.0,56469000.0,86454000,45594000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1699981689453,2024-12-30,-0.04640356888654873
243,243,FISV,2024-12-31,USD,77176000000.0,23477000000,1236000000.0,1236000000.0,1478040500.0,3725000000.0,53699000000,2047000000.0,9940000000.0,9940000000.0,36584000000.0,0.0,18516000000.0,49490000000,22157000000.0,511000000.0,1226000000.0,27333000000.0,1098000000.0,23074000000.0,24956000000.0,17489000000.0,863000000.0,27068000000,23575000000.0,8000000.0,582100000,USD,3232000000,5251000000,2019000000.0,2019000000.0,1668000000,1564000000.0,0.0,1564000000,-323000000.0,11000000.0,334000000.0,758000000.0,1141000000,193000000.0,948000000.0,1518000000.0,2276000000,938000000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206.2700042724609,2024-12-30,-0.6725650869415112
809,809,FTNT,2024-12-31,USD,9763100000.0,5971500000,2875900000.0,2875900000.0,315500000.0,1463400000.0,3791600000,2047000000.0,115000000.0,115000000.0,235400000.0,1190600000.0,126100000.0,8269300000,4060700000.0,190900000.0,32700000.0,4208600000.0,0.0,994300000.0,994300000.0,593600000.0,129600000.0,1493800000,-117100000.0,800000.0,775200000,USD,1345600000,1660100000,314500000.0,314500000.0,574100000,55100000.0,191100000.0,771500000,37400000.0,42300000.0,4900000.0,35200000.0,612900000,86700000.0,526200000.0,623300000.0,658500000,526200000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.12999725341795,2024-12-30,-0.15578681932834526
267,267,GILD,2024-12-31,USD,58995000000.0,19173000000,9991000000.0,9991000000.0,1710000000.0,4420000000.0,39822000000,2047000000.0,19948000000.0,19948000000.0,8314000000.0,1577000000.0,1475000000.0,39749000000,12004000000.0,833000000.0,1928000000.0,27745000000.0,0.0,24896000000.0,27322000000.0,7597000000.0,1295000000.0,19330000000,11497000000.0,1000000.0,1259000000,USD,5988000000,7569000000,1581000000.0,1581000000.0,2452000000,992000000.0,1641000000.0,3536000000,-164000000.0,85000000.0,249000000.0,693000000.0,2167000000,385000000.0,1782000000.0,2416000000.0,3109000000,1783000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.50768280029297,2024-12-30,0.37619471816750694
76,76,GOOGL,2024-12-31,USD,450256000000.0,163711000000,23466000000.0,23466000000.0,1478040500.0,52340000000.0,286545000000,184624000000.0,986000000.0,986000000.0,31885000000.0,72191000000.0,15714000000.0,125172000000,89122000000.0,7987000000.0,2887000000.0,36050000000.0,14578000000.0,10883000000.0,25461000000.0,64430000000.0,4694000000.0,325084000000,245084000000.0,84800000000.0,12348000000,USD,55856000000,96469000000,40613000000.0,40613000000.0,30972000000,4405000000.0,13116000000.0,24884000000,1035000000.0,1088000000.0,53000000.0,4205000000.0,32243000000,5707000000.0,26536000000.0,32296000000.0,36501000000,26536000000,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4939422607422,2024-12-30,0.6475589847047603
833,833,IDXX,2024-12-31,USD,3293443000.0,1399897000,288266000.0,288266000.0,381877000.0,473575000.0,1893546000,2047000000.0,111676000.0,111676000.0,405100000.0,0.0,256179000.0,1698130000,1067916000.0,114211000.0,167787000.0,11312000.0,119375000.0,449786000.0,167787000.0,689867000.0,0.0,1595313000,5332438000.0,10784000.0,83056000,USD,570660000,954288000,383628000.0,383628000.0,261686000,101137000.0,57729000.0,308974000,-5299000.0,2199000.0,7498000.0,33706000.0,256387000,40238000.0,216149000.0,264857000.0,298563000,216149000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.75,2024-12-30,0.6531072254978043
4,4,INTC,2024-12-31,USD,196485000000.0,47324000000,8249000000.0,8249000000.0,12198000000.0,3478000000.0,149161000000,107919000000.0,3691000000.0,3691000000.0,24693000000.0,13813000000.0,9586000000.0,91453000000,35666000000.0,12556000000.0,3729000000.0,55787000000.0,0.0,46282000000.0,50011000000.0,17625000000.0,9505000000.0,99270000000,49032000000.0,50949000000.0,4319000000,USD,5584000000,14260000000,8676000000.0,8676000000.0,412000000,383000000.0,3876000000.0,5172000000,626000000.0,822000000.0,196000000.0,2647000000.0,599000000,752000000.0,-153000000.0,833000000.0,3480000000,-126000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.81999969482422,2024-12-30,0.8819374274158562
314,314,ISRG,2024-12-31,USD,18838600000.0,7111000000,2027400000.0,2027400000.0,1487200000.0,1356800000.0,11727599999,2047000000.0,23000000.0,23000000.0,347500000.0,1985900000.0,253700000.0,2309000000,1745300000.0,193400000.0,33500000.0,563700000.0,0.0,0.0,146000000.0,1049600000.0,175200000.0,16433700000,6803300000.0,400000.0,363900000,USD,1642200000,2413500000,771300000.0,771300000.0,734900000,612600000.0,294700000.0,907300000,74900000.0,74900000.0,58000000.0,124700000.0,809800000,121800000.0,688000000.0,734900000.0,859600000,685700000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,526.9600219726562,2024-12-30,0.08666688364554154
337,337,JD,2024-12-31,CNY,698234000000.0,386698000000,108350000000.0,108350000000.0,89326000000.0,30401000000.0,311536000000,2047000000.0,44626000000.0,44626000000.0,25709000000.0,125645000000.0,32976000000.0,384937000000,299521000000.0,194227000000.0,15187000000.0,85416000000.0,25712000000.0,56475000000.0,89768000000.0,90107000000.0,835000000.0,239347000000,76573000000.0,239347000000.0,3041000000,CNY,32996000000,346986000000,313990000000.0,313990000000.0,8491000000,2455000000.0,4384000000.0,24505000000,8427000000.0,0.0,926000000.0,1998000000.0,11614000000,750000000.0,10864000000.0,9325000000.0,11323000000,9854000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.278900146484375,2024-12-30,
361,361,KHC,2024-12-31,USD,88287000000.0,7655000000,1334000000.0,1334000000.0,3376000000.0,2147000000.0,80632000000,2047000000.0,40099000000.0,40099000000.0,28673000000.0,0.0,798000000.0,38962000000,7253000000.0,4188000000.0,654000000.0,31709000000.0,0.0,19215000000.0,19869000000.0,2411000000.0,1306000000.0,49185000000,2171000000.0,12000000.0,1207000000,USD,2245000000,6576000000,4331000000.0,4331000000.0,-40000000,869000000.0,0.0,2285000000,-207000000.0,20000000.0,227000000.0,234000000.0,-238000000,-2370000000.0,2132000000.0,-11000000.0,223000000,2131000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.64604759216309,2024-12-30,-0.1471772771941049
857,857,KLAC,2024-12-31,USD,15001696000.0,9772604000,1838278000.0,1838278000.0,3046340000.0,2487024000.0,5229092000,2047000000.0,548645000.0,548645000.0,1785297000.0,1942127000.0,458835000.0,11417147000,4138258000.0,432891000.0,40578000.0,7278889000.0,190226000.0,5882387000.0,6072613000.0,1399287000.0,155633000.0,3584549000,1284589000.0,2346346000.0,134415000,USD,1855390000,3076851000,1221461000.0,1221461000.0,1242152000,267081000.0,346157000.0,613238000,-74981000.0,0.0,74981000.0,103922000.0,972529000,148002000.0,824527000.0,1047510000.0,1151432000,824527000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,627.4546508789062,2024-12-30,0.9794835070115737
1196,1196,LCID,2024-12-31,USD,9647931000.0,4873936000,1606865000.0,1606865000.0,407774000.0,112025000.0,4773995000,2047000000.0,986000000.0,986000000.0,4290000000.0,2424103000.0,323169000.0,5775119000,1165291000.0,133832000.0,168801000.0,4609828000.0,348315000.0,2002151000.0,2476883000.0,844185000.0,342965000.0,3872812000,-12912694000.0,303000.0,284083800,USD,-208775000,234473000,443248000.0,443248000.0,-732950000,194090000.0,280285000.0,524175000,47554000.0,57825000.0,10271000.0,90843000.0,-396629000,589000.0,-397218000.0,-386358000.0,-295515000,-397218000,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,2024-12-30,-0.6539682660784041
1172,1172,META,2024-12-31,USD,276054000000.0,100045000000,43889000000.0,43889000000.0,1478040500.0,16994000000.0,176009000000,2047000000.0,915000000.0,915000000.0,20654000000.0,33926000000.0,5236000000.0,93417000000,33596000000.0,7687000000.0,1942000000.0,59821000000.0,20234000000.0,28826000000.0,49060000000.0,13980000000.0,2716000000.0,182637000000,102506000000.0,8000000.0,2614000000,USD,39546000000,48385000000,8839000000.0,8839000000.0,23364000000,762000000.0,12180000000.0,16182000000,573000000.0,731000000.0,251000000.0,4460000000.0,23552000000,2714000000.0,20838000000.0,23803000000.0,28263000000,20838000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.3814086914062,2024-12-30,0.12991350318570283
928,928,MRNA,2024-12-31,USD,14142000000.0,8099000000,1927000000.0,1927000000.0,117000000.0,592000000.0,6043000000,2047000000.0,40000000.0,40000000.0,52000000.0,5098000000.0,365000000.0,3241000000,2206000000.0,405000000.0,37000000.0,1035000000.0,747000000.0,0.0,747000000.0,1608000000.0,36000000.0,10901000000,10045000000.0,8000000.0,385000000,USD,217000000,956000000,739000000.0,739000000.0,-1246000000,351000000.0,1122000000.0,1463000000,85000000.0,91000000.0,6000000.0,60000000.0,-1184000000,-64000000.0,-1120000000.0,-1178000000.0,-1118000000,-1120000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.380001068115234,2024-12-30,-0.22778062410886668
28,28,MSFT,2024-12-31,USD,533898000000.0,147080000000,17482000000.0,17482000000.0,909000000.0,48188000000.0,386818000000,189718000000.0,25385000000.0,25385000000.0,119191000000.0,54069000000.0,26432000000.0,231203000000,108882000000.0,22608000000.0,5248000000.0,122321000000.0,17254000000.0,39722000000.0,62224000000.0,29462000000.0,35906000000.0,302695000000,203482000000.0,104829000000.0,7468000000,USD,47833000000,69632000000,21799000000.0,21799000000.0,31653000000,1823000000.0,7917000000.0,16180000000,6000000.0,600000000.0,594000000.0,6827000000.0,29365000000,5257000000.0,24108000000.0,29959000000.0,36786000000,24108000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.7586975097656,2024-12-30,0.1559354719058772
904,904,MTCH,2024-12-31,USD,4465771000.0,1397762000,965993000.0,965993000.0,1478040500.0,324963000.0,3068009000,2047000000.0,215448000.0,215448000.0,2310730000.0,4734000.0,102072000.0,4529428000,549461000.0,18262000.0,0.0,3979967000.0,0.0,3848983000.0,3848983000.0,323924000.0,85882000.0,-63659000,-6579753000.0,294000.0,272549000,USD,623762000,860176000,236414000.0,236414000.0,223388000,114371000.0,109138000.0,400374000,1545000.0,0.0,39560000.0,20584000.0,197544000,39266000.0,158278000.0,237104000.0,257688000,158296000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.858875274658203,2024-12-30,0.00354314789250898
408,408,NXPI,2024-12-31,USD,24385000000.0,7305000000,3031000000.0,3031000000.0,2356000000.0,1032000000.0,17080000000,2047000000.0,836000000.0,836000000.0,9930000000.0,0.0,886000000.0,14854000000,3098000000.0,1017000000.0,500000000.0,11756000000.0,0.0,10354000000.0,10854000000.0,1467000000.0,1402000000.0,9183000000,-1814000000.0,56000000.0,257848000,USD,1678000000,3111000000,1433000000.0,1433000000.0,675000000,323000000.0,612000000.0,1003000000,-91000000.0,35000000.0,100000000.0,-9000000.0,582000000,77000000.0,505000000.0,684000000.0,675000000,495000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.6437225341797,2024-12-30,0.080219871204807
974,974,PDD,2024-12-31,CNY,505034316000.0,415648232000,57768053000.0,57768053000.0,1478040500.0,11248489000.0,89386084000,2047000000.0,19170000.0,19170000.0,4290000000.0,273791856000.0,72839834000.0,191721192000,188422853000.0,92457806000.0,7415575000.0,3298339000.0,5297543000.0,0.0,10607140000.0,88549472000.0,0.0,313313124000,187659091000.0,180000.0,1481319500,CNY,62811730000,110610106000,47798376000.0,47798376000.0,25592215000,2085396000.0,3777178000.0,37219515000,5233232000.0,5233232000.0,0.0,196558750.0,32529433000,5082796000.0,27446637000.0,25592215000.0,25788773750,27446637000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.38999938964844,2024-12-30,
432,432,PYPL,2024-12-31,USD,81611000000.0,61092000000,6561000000.0,6561000000.0,1478040500.0,45618000000.0,20519000000,2047000000.0,326000000.0,326000000.0,10837000000.0,4261000000.0,4652000000.0,61194000000,48376000000.0,39898000000.0,0.0,12818000000.0,0.0,9879000000.0,9879000000.0,8478000000.0,2939000000.0,20417000000,27347000000.0,8000000.0,1014000000,USD,3935000000,8366000000,4431000000.0,4431000000.0,1441000000,594000000.0,773000000.0,2494000000,51000000.0,148000000.0,97000000.0,249000000.0,1410000000,289000000.0,1121000000.0,1507000000.0,1756000000,1121000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9756851196289,2024-12-30,-0.3066063514657521
456,456,QCOM,2024-12-31,USD,55575000000.0,26065000000,8713000000.0,8713000000.0,6303000000.0,3550000000.0,29510000000,2047000000.0,1225000000.0,1225000000.0,10908000000.0,5592000000.0,1907000000.0,28695000000,9954000000.0,2581000000.0,1365000000.0,18741000000.0,0.0,13212000000.0,14577000000.0,5796000000.0,5452000000.0,26880000000,26607000000.0,8000000.0,1122000000,USD,6508000000,11669000000,5161000000.0,5161000000.0,3555000000,723000000.0,2230000000.0,2953000000,6000000.0,169000000.0,163000000.0,436000000.0,3635000000,455000000.0,3180000000.0,3798000000.0,4234000000,3180000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.19552612304688,2024-12-30,0.148512779109373
480,480,REGN,2024-12-31,USD,37759400000.0,18660900000,2488200000.0,2488200000.0,3087300000.0,6211900000.0,19098500000,2047000000.0,1148600000.0,1148600000.0,4290000000.0,6524300000.0,349200000.0,8405800000,3944300000.0,789500000.0,0.0,4461500000.0,720000000.0,1984400000.0,2704400000.0,2313900000.0,1571400000.0,29353600000,31672900000.0,100000.0,113800000,USD,3223800000,3789200000,565400000.0,565400000.0,990200000,792200000.0,1425900000.0,2233600000,172600000.0,183100000.0,10500000.0,126400000.0,958100000,40400000.0,917700000.0,968600000.0,1095000000,917700000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.8753662109375,2024-12-30,0.107662154680912
575,575,SBUX,2024-12-31,USD,31893100000.0,7284700000,3671400000.0,3671400000.0,1731600000.0,1241500000.0,24608400000,2047000000.0,170500000.0,170500000.0,3287900000.0,285800000.0,354400000.0,39357700000,9725300000.0,1777700000.0,2702500000.0,29632400000.0,10310100000.0,14312200000.0,25871500000.0,2568900000.0,522300000.0,-7471700000,-7256400000.0,1100000.0,1138400000,USD,2301100000,9397800000,7096700000.0,7096700000.0,1121700000,665800000.0,0.0,1179400000,-99400000.0,27800000.0,127200000.0,432200000.0,1022300000,241400000.0,780900000.0,1149500000.0,1581700000,780800000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.6719741821289,2024-12-30,-0.03385601384555559
527,527,SIRI,2024-12-31,USD,27521000000.0,1149000000,162000000.0,162000000.0,1478040500.0,676000000.0,26372000000,2047000000.0,1579000000.0,1579000000.0,12390000000.0,0.0,311000000.0,16447000000,2731000000.0,1284000000.0,61000000.0,13716000000.0,0.0,10314000000.0,61000000.0,336000000.0,1100000000.0,11074000000,11121000000.0,8000000.0,359000000,USD,1050000000,2188000000,1138000000.0,1138000000.0,505000000,119000000.0,72000000.0,545000000,-117000000.0,0.0,117000000.0,134000000.0,394000000,107000000.0,287000000.0,511000000.0,645000000,287000000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.452619552612305,2024-12-30,-0.06938309296117817
551,551,SWKS,2024-12-31,USD,8331100000.0,3443800000,1602500000.0,1602500000.0,699700000.0,520000000.0,4887300000,2047000000.0,884000000.0,884000000.0,2176700000.0,136700000.0,484900000.0,1930400000,579600000.0,147200000.0,19300000.0,1350800000.0,198300000.0,994700000.0,1193000000.0,338700000.0,48300000.0,6400700000,6082400000.0,40200000.0,161400000,USD,441900000,1068500000,626600000.0,626600000.0,181100000,82600000.0,176400000.0,260800000,-6800000.0,0.0,6800000.0,116000000.0,190400000,28400000.0,162000000.0,197200000.0,313200000,162000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.84280395507812,2024-12-30,-0.24031147526662855
148,148,ADI,2025-01-31,USD,47967546000.0,5733076000,2349994000.0,2349994000.0,1474656000.0,1192442000.0,42234470000,2047000000.0,9183038000.0,9183038000.0,26945180000.0,371460000.0,344524000.0,12897011000,2970996000.0,368939000.0,948258000.0,9926015000.0,0.0,6618556000.0,7566814000.0,1166343000.0,531029000.0,35070535000,10131590000.0,82664000.0,498668000,USD,1430303000,2423174000,992871000.0,992871000.0,491313000,284796000.0,402892000.0,938990000,-51777000.0,23487000.0,75264000.0,515603000.0,435576000,44260000.0,391316000.0,510840000.0,1026443000,391316000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.8016815185547,2025-01-31,0.49137213513597056
195,195,ADSK,2025-01-31,USD,10833000000.0,3482000000,1599000000.0,1599000000.0,1478040500.0,1008000000.0,7351000000,2047000000.0,574000000.0,574000000.0,4242000000.0,287000000.0,588000000.0,8212000000,5151000000.0,242000000.0,358000000.0,3061000000.0,272000000.0,1987000000.0,2559000000.0,702000000.0,287000000.0,2621000000,-1333000000.0,4239000000.0,217000000,USD,1467000000,1633000000,166000000.0,166000000.0,383000000,173000000.0,393000000.0,1084000000,4000000.0,0.0,5000000.0,46000000.0,372000000,69000000.0,303000000.0,372000000.0,418000000,303000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311.3399963378906,2025-01-31,
172,172,AMAT,2025-01-31,USD,33338000000.0,20694000000,6264000000.0,6264000000.0,5501000000.0,6052000000.0,12644000000,2047000000.0,237000000.0,237000000.0,3768000000.0,1949000000.0,928000000.0,14713000000,7736000000.0,1737000000.0,880000000.0,6977000000.0,328000000.0,5461000000.0,6588000000.0,4435000000.0,444000000.0,18625000000,50511000000.0,8000000.0,819000000,USD,3496000000,7166000000,3670000000.0,3670000000.0,2175000000,256000000.0,859000000.0,1321000000,-56000000.0,8000000.0,64000000.0,105000000.0,2119000000,934000000.0,1185000000.0,2183000000.0,2288000000,1185000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.3401641845703,2025-01-31,0.8050814270488269
